MODEL UNDER TEST. Read ONLY this file. No decrypt. No world knowledge.
Real FinQA + WikiTableQuestions tables in SHARED CONTEXT.
Research path: binders (PROG/DSL) vs sealed NL.
WTQ gold cell LOOKUP DSL binder (research path).

===== SHARED CONTEXT BEGIN (real tables) =====
### TABLE E58245d48c86c ###
Edb3a061cea13 | E1da84b778cb6 | 2018
E0d26ebf1d883 | Ea77014fbbdad | 56.2
E0d26ebf1d883 | E420f2b5bc48a | 42.6
E0d26ebf1d883 | E986cb8ffb553 | 52.1
E0d26ebf1d883 | E1da84b778cb6 | 21.1
E0d26ebf1d883 | Ead59581e78a0 | 12.6
E0d26ebf1d883 | E3fcce9910fe7 | 231.1
Ea740d2d167a4 | E11cb11528777 | Ea5a5a3260816
Ea740d2d167a4 | E7eb3f56226bd | E7014f2ae0ea7
Ea740d2d167a4 | Ea77014fbbdad | Ebe18ee9ca6c9
Ea740d2d167a4 | E420f2b5bc48a | E1b4624163c08
Ea740d2d167a4 | E986cb8ffb553 | E1b7de011f70a
Ea740d2d167a4 | E1da84b778cb6 | 0.0
Ea740d2d167a4 | Ead59581e78a0 | 0.0
Ea740d2d167a4 | E3fcce9910fe7 | Ec2cb75080b10
Ea1f66a6e1f54 | E11cb11528777 | Ef2bb65774bf1
Ea1f66a6e1f54 | E7eb3f56226bd | E7523ad35b04e
Ea1f66a6e1f54 | Ea77014fbbdad | Efab6ad4885aa
Ea1f66a6e1f54 | E420f2b5bc48a | Eedee82524fbb
Ea1f66a6e1f54 | E986cb8ffb553 | E14c5307ae5f6
Ea1f66a6e1f54 | E1da84b778cb6 | E893e41025bd7
Ea1f66a6e1f54 | Ead59581e78a0 | Eb359f9e538cc
Ea1f66a6e1f54 | E3fcce9910fe7 | E7369e582c798

### TABLE Ed8dd2e445fe2 ###
E39ebfebec9b3 | Ef4a013ca7ad0 | E75cc3df6848b
E39ebfebec9b3 | E10488aa18954 | E1e3d552841b0
E39ebfebec9b3 | E7a4cef134617 | Ee8b414077792
Ec52e1fc3fb8c | Ef4a013ca7ad0 | E6f5df129e26f
Ec52e1fc3fb8c | E10488aa18954 | 434
Ec52e1fc3fb8c | E7a4cef134617 | 412
E56b6314e3a59 | Ef4a013ca7ad0 | Ed51cee848809
E56b6314e3a59 | E10488aa18954 | 391
E56b6314e3a59 | E7a4cef134617 | 409
E9d52cb867498 | Ef4a013ca7ad0 | Ede74297d96eb
E9d52cb867498 | E10488aa18954 | 208
E9d52cb867498 | E7a4cef134617 | 178
E18150f9cef55 | Ef4a013ca7ad0 | Ee415dd165275
E18150f9cef55 | E10488aa18954 | 181
E18150f9cef55 | E7a4cef134617 | 249
E6824302f132e | Ef4a013ca7ad0 | Ea05e343518e1
E6824302f132e | E10488aa18954 | 105
E6824302f132e | E7a4cef134617 | 100
Ed6906a5ebdcc | Ef4a013ca7ad0 | E995fc6bef55e
Ed6906a5ebdcc | E7a4cef134617 | 438
E223fe33ccaf6 | Ef4a013ca7ad0 | E259077e6ed56
E223fe33ccaf6 | E10488aa18954 | 550
E223fe33ccaf6 | E7a4cef134617 | 640
E591d1dffabe5 | Ef4a013ca7ad0 | Ef8cf0f2f4031
E591d1dffabe5 | E10488aa18954 | Eaeca77af47b2
E591d1dffabe5 | E7a4cef134617 | E8c9977fff59a

### TABLE E6d9130a8caa1 ###
Eb34c6a55490c | Ed7d2b9e4f1dc | Eab0579190f51
Eb34c6a55490c | E7a68fdb16642 | 253
Ea419d4800410 | Ed7d2b9e4f1dc | E7594ffb8c810
Ea419d4800410 | E7a68fdb16642 | 5005
E1a4bf281082c | Ed7d2b9e4f1dc | E88267dbb6f86
E1a4bf281082c | E7a68fdb16642 | E6f119d62a6fc
E3a7a73d10072 | Ed7d2b9e4f1dc | Ed4f17ed3fc11
E3a7a73d10072 | E7a68fdb16642 | 3901
E69b7de3668a6 | Ed7d2b9e4f1dc | Ec5da6a1fdfe8
E69b7de3668a6 | E7a68fdb16642 | 6099
E5343b9ec0d17 | Ed7d2b9e4f1dc | Ee1aceb7c46c5
E5343b9ec0d17 | E7a68fdb16642 | E6a1524bd68b0

### TABLE Ec4243593f78b ###
Ed3dafa558cbb | Ed284a56c6abe | E49642565fd0c
Ed3dafa558cbb | E20151f1d6ef7 | Efa0198cb69be
E3edc595b2885 | Ed284a56c6abe | Ed89fcc185ce6
E3edc595b2885 | E20151f1d6ef7 | 0.5
E2c02e010e299 | Ed284a56c6abe | E006a2e9dd0b0
E2c02e010e299 | E20151f1d6ef7 | E16213165f345
E2a3f6ccae9ab | Ed284a56c6abe | Ea126b6eafb65
E2a3f6ccae9ab | E20151f1d6ef7 | 0.5
E0a40b9f92ec5 | Ed284a56c6abe | E4342b567502f
E0a40b9f92ec5 | E20151f1d6ef7 | E509042671cb8
Ec2e22f29bbe0 | Ed284a56c6abe | Eca832b774477
Ec2e22f29bbe0 | E20151f1d6ef7 | E1b7de011f70a
E9823e8d30e47 | Ed284a56c6abe | E71e69ae02ab4
E9823e8d30e47 | E20151f1d6ef7 | E7cac7580aad8

### TABLE Ee97ef2d80255 ###
Ed5356c5619af | Eb2bb1f17050f | 2017
Ed5356c5619af | E929a454f9cbb | Ed76f63abffec
Ed5356c5619af | E929a454f9cbb | E5938c2529c85
E9af659bf060a | Eb2bb1f17050f | 2016
E9af659bf060a | E929a454f9cbb | E63853ab322ff
E9af659bf060a | E929a454f9cbb | 26.9

### TABLE Eb6e2e66e4317 ###
E06f3cd99a185 | E6eff132a1872 | E72f78ba7c87b
E06f3cd99a185 | Eabd6aea64ea8 | 1977
E237b7736bc50 | E6eff132a1872 | E5aee5f36ee68
E237b7736bc50 | Eabd6aea64ea8 | 1977
E07d782f09464 | E6eff132a1872 | E4f45826a0c4b
E07d782f09464 | Eabd6aea64ea8 | 1422
E62c3993d4bf2 | E6eff132a1872 | E9b566cb4c714
E62c3993d4bf2 | Eabd6aea64ea8 | 3846
E83463decb955 | E6eff132a1872 | E4daf3000c032
E83463decb955 | Eabd6aea64ea8 | 2014
E76da530bbd0e | E6eff132a1872 | Ef2bb65774bf1
E76da530bbd0e | Eabd6aea64ea8 | E921ebc6e65cb

### TABLE E4620ac14c751 ###
E78c33bdaf98c | E11cb11528777 | Ea0daf1bae105
E78c33bdaf98c | E4a20014f7f1d | E34d5444a0070
E78c33bdaf98c | Ecc1ec8b76f0b | E34d5444a0070
E78c33bdaf98c | E30580cde3077 | E34d5444a0070
Ec2a1ee6d7f9f | E11cb11528777 | E9cbdf7c82482
Ec2a1ee6d7f9f | E4a20014f7f1d | E0cf0633942b2
Ec2a1ee6d7f9f | Ecc1ec8b76f0b | E67bb0d8cc6ed
Ec2a1ee6d7f9f | E30580cde3077 | Ebacf8c579362
Edc104ba90c95 | E11cb11528777 | E1f99213e07f4
Edc104ba90c95 | E4a20014f7f1d | E784a00a40b46
Edc104ba90c95 | Ecc1ec8b76f0b | E838d3c4cbe9b
Edc104ba90c95 | E30580cde3077 | E2950cb920d46
E75d5b90df966 | E11cb11528777 | Ed2c9124f0593
E75d5b90df966 | E4a20014f7f1d | E9ac16dfb828a
E75d5b90df966 | Ecc1ec8b76f0b | Ebcdaf188a6ee
E75d5b90df966 | E30580cde3077 | E0e62734f4b6f
E51a7ca24cd68 | E11cb11528777 | E3c52db219d8c
E51a7ca24cd68 | E4a20014f7f1d | E517a4593e851
E51a7ca24cd68 | Ecc1ec8b76f0b | Ed05b4f9fd408
E51a7ca24cd68 | E30580cde3077 | E65a16554b31d
Ee7220a7d88f1 | E11cb11528777 | Ef16a0b72b65e
Ee7220a7d88f1 | E4a20014f7f1d | Ef1f05c9d6711
Ee7220a7d88f1 | Ecc1ec8b76f0b | Eb8b60bb7ae40
Ee7220a7d88f1 | E30580cde3077 | E9b0e16d9afd0

### TABLE E2f708ef809e1 ###
Ec6ba9f8ab54c | E11cb11528777 | E7f6642eba7ee
Ec6ba9f8ab54c | Ec00d6c7918b6 | Eb33aca2f1674
E1ca663b8c749 | E11cb11528777 | Eb5fc527bd9dc
E1ca663b8c749 | Ec00d6c7918b6 | 6510
Ee65109efa842 | E11cb11528777 | Ec15cdfe94753
Ee65109efa842 | Ec00d6c7918b6 | 21315
Ecfe4500b92cb | E11cb11528777 | E83e895d02dd0
Ecfe4500b92cb | Ec00d6c7918b6 | E56112a2c75e5
E20727e50c81a | E11cb11528777 | E4b82662f4033
E20727e50c81a | Ec00d6c7918b6 | E4ede112f71f4
Ee9cf501fc679 | E11cb11528777 | Ec00d8c2096f6
Ee9cf501fc679 | Ec00d6c7918b6 | E3e4906dea908
E65461d4eb094 | E11cb11528777 | E1b4ff4917dab
E65461d4eb094 | Ec00d6c7918b6 | Eaf4219a576e0

### TABLE Eaaf8276964b4 ###
Efde1baad9d87 | E717898f6ec44 | Ec20e4af3572f
Efde1baad9d87 | E1e8aba59fed1 | 29500
Ee614cd03a3c4 | E717898f6ec44 | E3c8f8f319d99
Ee614cd03a3c4 | E1e8aba59fed1 | E293287be0d78

### TABLE E21f2e79eeaeb ###
E863b451b1b0d | E11cb11528777 | Ef6fca920875f
E863b451b1b0d | E84df124608e6 | E50f3aefcd63a
E777e2f06c2fa | E11cb11528777 | E0465bfdd66ab
E777e2f06c2fa | E84df124608e6 | 289
Ea29900311342 | E11cb11528777 | E223f63ccc211
Ea29900311342 | E84df124608e6 | 107
Ea60b602de734 | E11cb11528777 | E795168140007
Ea60b602de734 | E84df124608e6 | 14
E8194988e124a | E11cb11528777 | E8c70f4788b20
E8194988e124a | E84df124608e6 | E154f7a0972b1
E2242b6396a7f | E11cb11528777 | E259077e6ed56
E2242b6396a7f | E84df124608e6 | E45ebb81d7999
E3d11fe0dd6db | E11cb11528777 | E42dcbcf7cd29
E3d11fe0dd6db | E84df124608e6 | Eaa7224ac3c03

### TABLE E5082ebd376cb ###
Ee10d89c0f125 | E11cb11528777 | E4e859833a725
Ee10d89c0f125 | E8216d5a68b95 | Ecb816b21d825
Ee10d89c0f125 | Ecf885d11acb5 | Ea6c5b471e4f6
Ee10d89c0f125 | E3f83def861c9 | E22e540df28d7
Ed9be7192b659 | E11cb11528777 | Eeb5b1a1f91b7
Ed9be7192b659 | E8216d5a68b95 | Ee3808b7bd22d
Ed9be7192b659 | Ecf885d11acb5 | Eaf46f11ffcb8
Ed9be7192b659 | E3f83def861c9 | E82cce915948d
E8b803fd3f269 | E11cb11528777 | E9725d28d9762
E8b803fd3f269 | E8216d5a68b95 | E7167b8818626
E8b803fd3f269 | Ecf885d11acb5 | E077d603ed6c8
E8b803fd3f269 | E3f83def861c9 | Ec2f3ad27cae8

### TABLE E784ac05238ab ###
E0245b8510691 | E11cb11528777 | Eacedb7e8cd3d
E0245b8510691 | E2c1a2a5fb006 | E7d26e9c7f9fe
E0245b8510691 | Eac096cc34fe0 | Ead2ab2bb12e3
E0245b8510691 | E66d9d82f593d | E3c837504f1e6
E11ec9eb75a1d | E11cb11528777 | Eb97342d8bb22
E11ec9eb75a1d | E2c1a2a5fb006 | 87846
E11ec9eb75a1d | Eac096cc34fe0 | 64431
E11ec9eb75a1d | E66d9d82f593d | 39541
E6140605e5d4c | E11cb11528777 | E7139520b3f27
E6140605e5d4c | E2c1a2a5fb006 | E1a3dbb2f9fed
E6140605e5d4c | Eac096cc34fe0 | E93e97c72b939
E6140605e5d4c | E66d9d82f593d | E753928a5eddb
E57666b08e128 | E11cb11528777 | E443324d638ec
E57666b08e128 | E2c1a2a5fb006 | Ea84bf6bb03a6
E57666b08e128 | Eac096cc34fe0 | Ed2133489db3e
E57666b08e128 | E66d9d82f593d | E5dc1a0c64a44

### TABLE Eb321bb27c620 ###
Eb8f174a5e3d8 | E3d7e09bdbb57 | 2019
Eb8f174a5e3d8 | E0d0fc59ae621 | 8336
E7296f5499799 | E3d7e09bdbb57 | 2020
E7296f5499799 | E0d0fc59ae621 | 8350
E6dcd6c5cda24 | E3d7e09bdbb57 | 2021
E6dcd6c5cda24 | E0d0fc59ae621 | 7741
E96427c9bc8ff | E3d7e09bdbb57 | 2022
E96427c9bc8ff | E0d0fc59ae621 | 7577
Ee147d7885336 | E3d7e09bdbb57 | E4daf3000c032
Ee147d7885336 | E0d0fc59ae621 | 9873
Eeb55c7548d3b | E3d7e09bdbb57 | E2bc781fe1f9f
Eeb55c7548d3b | E0d0fc59ae621 | Edad4ce2e5a95

### TABLE E8ca7f1534752 ###
E38fc9498d7fd | Ee37e218e95bc | E4d58aef52173
E38fc9498d7fd | E0ab93debde1d | Edb3c2872a189
E33bdbe790fd1 | Ee37e218e95bc | E8b32c60e604c
E33bdbe790fd1 | E0ab93debde1d | Ecccefd17348f
Ee1f7aa58c3c1 | Ee37e218e95bc | Edc35e9aec61f
Ee1f7aa58c3c1 | E0ab93debde1d | E1a57a3d72f76
E5d166e1385b3 | Ee37e218e95bc | E0f416436ea03
E5d166e1385b3 | E0ab93debde1d | E278029bb8203
Edf099586037c | Ee37e218e95bc | Eea7c58cb8f42
Edf099586037c | E0ab93debde1d | 5.4

### TABLE Efe62d6fa2486 ###
E9c064bfbcd5f | E11cb11528777 | Ef6fca920875f
E9c064bfbcd5f | E84df124608e6 | E1f9d5e713246
E25e365e052e7 | E11cb11528777 | E2b68c02ec208
E25e365e052e7 | E84df124608e6 | E2e9b95936f90
Ed227bb0fbbd3 | E11cb11528777 | E3d418cf58abe
Ed227bb0fbbd3 | E84df124608e6 | Edf945ad40b6a
Ee34812bfec3d | E11cb11528777 | E50462e722e41
Ee34812bfec3d | E84df124608e6 | Ed75ab85055a1
E44fefbdfbb38 | E11cb11528777 | E99de4c16a8eb
E44fefbdfbb38 | E84df124608e6 | 41
E7219f967482c | E11cb11528777 | Eece7dfcdd5fb
E7219f967482c | E84df124608e6 | 68
E78ae507fe218 | E11cb11528777 | E259077e6ed56
E78ae507fe218 | E84df124608e6 | Ec3a8ce7e2aae
E0fd84eee639c | E11cb11528777 | E42dcbcf7cd29
E0fd84eee639c | E84df124608e6 | Ef0de2e2c77a8

### TABLE E1121d9090663 ###
Eb019244f1ec6 | E5e43296772ec | 2012
Eb019244f1ec6 | E1488d444fbb0 | E75a8ec329963
E6fff52e28b11 | E5e43296772ec | 2013
E6fff52e28b11 | E1488d444fbb0 | 1389
Ee6c8a72fba50 | E5e43296772ec | 2014
Ee6c8a72fba50 | E1488d444fbb0 | 1697
E8d1031fb3a2c | E5e43296772ec | 2015
E8d1031fb3a2c | E1488d444fbb0 | 851
Ef6a615de620c | E5e43296772ec | 2016
Ef6a615de620c | E1488d444fbb0 | 2301
Ebe058dd15419 | E5e43296772ec | E4daf3000c032
Ebe058dd15419 | E1488d444fbb0 | 7698
Ea990c586569c | E5e43296772ec | E69892dde816e
Ea990c586569c | E1488d444fbb0 | E4378d732f027

### TABLE Eab4d9d5d9738 ###
E722e4a9c60f7 | E11f7052e71e1 | Eacedb7e8cd3d
E722e4a9c60f7 | E09ee28c83c49 | E5879dd896a8f
E722e4a9c60f7 | E1f92d0ff20cf | E65d4b301136c
E722e4a9c60f7 | E6e97db306d54 | E16213165f345
E20ce5c3e7d00 | E11f7052e71e1 | E48f0606beffe
E20ce5c3e7d00 | E09ee28c83c49 | Ee189efea0f45
E20ce5c3e7d00 | E1f92d0ff20cf | Eb6189da2bb3f
E20ce5c3e7d00 | E6e97db306d54 | E299a7a321462
E02e9682a451b | E11f7052e71e1 | Ed73fd10ce513
E02e9682a451b | E09ee28c83c49 | E4ba3d026cbbc
E02e9682a451b | E1f92d0ff20cf | E224060d9ddd3
E02e9682a451b | E6e97db306d54 | E4f4d3bccfeea
E9eaf8d7fb15c | E11f7052e71e1 | Ed5b0327f3d36
E9eaf8d7fb15c | E09ee28c83c49 | Eaaa3aaec348c
E9eaf8d7fb15c | E1f92d0ff20cf | 77.6
E9eaf8d7fb15c | E6e97db306d54 | Ee6fd126956e6
E7b901eb70e1d | E11f7052e71e1 | E6b8647854850
E7b901eb70e1d | E09ee28c83c49 | 10.5
E7b901eb70e1d | E1f92d0ff20cf | E247aee9e7917
E7b901eb70e1d | E6e97db306d54 | 39.9
Ebf179c6a4d5d | E11f7052e71e1 | E872840df8ce9
Ebf179c6a4d5d | E09ee28c83c49 | E93d10bb6cd4a
Ebf179c6a4d5d | E1f92d0ff20cf | E14210162b468
Ebf179c6a4d5d | E6e97db306d54 | Ee04c38177e7b

### TABLE Ea2c2b05f7112 ###
Ef0a2852aea8a | Eb2bb1f17050f | 2017
Ef0a2852aea8a | E929a454f9cbb | Ed76f63abffec
Ef0a2852aea8a | E929a454f9cbb | E5938c2529c85
E837625815061 | Eb2bb1f17050f | 2016
E837625815061 | E929a454f9cbb | E63853ab322ff
E837625815061 | E929a454f9cbb | 26.9

### TABLE E576ae01f68e3 ###
Ebd2ce0622171 | Ee38787f339a5 | Ed32ce3920dd8
Ebd2ce0622171 | E09ee28c83c49 | Ed32ce3920dd8
Ebd2ce0622171 | E1f92d0ff20cf | Ed32ce3920dd8
Ebd2ce0622171 | Ee44057300083 | Ed32ce3920dd8
Ec4dd66dca8e4 | Ee38787f339a5 | E8034486ea29e
Ec4dd66dca8e4 | E09ee28c83c49 | E878a50e3be7f
Ec4dd66dca8e4 | E1f92d0ff20cf | E4ec0bc4ff080
Ec4dd66dca8e4 | Ee44057300083 | E5fec1223d6fd

### TABLE E0a6450199d17 ###
Ee57689646a14 | E170c7edf69ab | E9e2cc5200e46
Ee57689646a14 | E700cf18149d4 | 3180678
Ee57689646a14 | E03ef8064c5f5 | E6765392549d7
Ee57689646a14 | E7b289664785e | 302005
Ee57689646a14 | E1e5bef80bbc7 | 2878673
Ee57689646a14 | E2297e9a5b025 | Efc1a647afd21
Ee895cac29a89 | E170c7edf69ab | E88f04eae7d08
Ee895cac29a89 | E700cf18149d4 | 2001273
Ee895cac29a89 | E03ef8064c5f5 | E5f5b27df43c1
Ee895cac29a89 | E7b289664785e | 119047
Ee895cac29a89 | E1e5bef80bbc7 | 1882226
Ee895cac29a89 | E2297e9a5b025 | E9e89b9c45005
E4c76975e6d80 | E170c7edf69ab | E465f1a137e52
E4c76975e6d80 | E700cf18149d4 | 5120398
E4c76975e6d80 | E03ef8064c5f5 | Ebbbc333f32fa
E4c76975e6d80 | E7b289664785e | 2624
E4c76975e6d80 | E1e5bef80bbc7 | 5117774
E4c76975e6d80 | E2297e9a5b025 | Ec4ff66e1c922
Eda7a9c774a70 | E170c7edf69ab | Ef2bb65774bf1
Eda7a9c774a70 | E700cf18149d4 | 10302349
Eda7a9c774a70 | E03ef8064c5f5 | E56f62fe26d2e
Eda7a9c774a70 | E7b289664785e | 423676
Eda7a9c774a70 | E1e5bef80bbc7 | 9878673
Eda7a9c774a70 | E2297e9a5b025 | Ec4ff66e1c922

### TABLE E83a094be5745 ###
Ec7bcdd4137f6 | E11cb11528777 | Ea49984be6727
Ec7bcdd4137f6 | E9c7321004ac1 | E3b0a29ea655f
Ec7bcdd4137f6 | Ee9b9da1e2b25 | E0cbcc96608d6
Ec7bcdd4137f6 | Ebc479c6735b3 | E996e251b2f6c
Ec7bcdd4137f6 | Ea45cb2098372 | E6fc16591291a
E932784e228b5 | E11cb11528777 | Eb14819718c5f
E932784e228b5 | E9c7321004ac1 | 33.6
E932784e228b5 | Ee9b9da1e2b25 | 31.9
E932784e228b5 | Ebc479c6735b3 | 5.1
E932784e228b5 | Ea45cb2098372 | 26.8

### TABLE Ebca659b7b823 ###
Ec7d259b0d6ff | E11cb11528777 | Ec736906aa81d
Ec7d259b0d6ff | E6d03cfa926a9 | E80becc8490ce
Ec7d259b0d6ff | E2cda50b49abf | Eba3dd6c5c68c
Ec7d259b0d6ff | E3f314a346f9d | Ef11300e819c8
Ec7d259b0d6ff | Eb40d68200d04 | E138b8956c821
Ec7d259b0d6ff | E8dc8baec6cb8 | Ee9041ae516eb

### TABLE Eeb496ee6969e ###
E292d21726ae0 | E11cb11528777 | E2a22078abe8e
E292d21726ae0 | E8f8336251352 | 116677
E292d21726ae0 | Ec97434ce0d75 | E54a91c999ca7
Ee524e352a012 | E11cb11528777 | Ead0f761d0612
Ee524e352a012 | E8f8336251352 | 134245
Ee524e352a012 | Ec97434ce0d75 | 275
E45408ee7f79b | E11cb11528777 | E8d8a8013337f
E45408ee7f79b | E8f8336251352 | E163f00ffde32
E45408ee7f79b | Ec97434ce0d75 | 257
Eeec71bb88e43 | E11cb11528777 | Ebda4bf4d44a6
Eeec71bb88e43 | E8f8336251352 | E6cdcafca724e
Eeec71bb88e43 | Ec97434ce0d75 | 260
E262b79d8c1b0 | E11cb11528777 | E7bb3bb2f5c35
E262b79d8c1b0 | E8f8336251352 | 196462
E262b79d8c1b0 | Ec97434ce0d75 | 283

### TABLE Ec5a93781df33 ###
E6f6768b27083 | E986cb8ffb553 | E0946316db41e
E6f6768b27083 | E8382f262a738 | E9a45d50db069
E6f6768b27083 | E8382f262a738 | E7094b90e03d9
E6f6768b27083 | Eb4fa21f7b366 | E71d0eef2531d
Efc331d7087c7 | E986cb8ffb553 | Ed93234fb34c8
Efc331d7087c7 | E8382f262a738 | 30445
Efc331d7087c7 | E8382f262a738 | Ec48e41ef8d3d
Efc331d7087c7 | Eb4fa21f7b366 | 13759
Eaa71f646fa53 | E986cb8ffb553 | Ed23cd2fb8576
Eaa71f646fa53 | E8382f262a738 | Ea05552a61efa
Eaa71f646fa53 | E8382f262a738 | E9a45d50db069
Eaa71f646fa53 | Eb4fa21f7b366 | E7094b90e03d9

### TABLE E345961d898c6 ###
Ea47bb750cb4f | E11f7052e71e1 | Eacedb7e8cd3d
Ea47bb750cb4f | E1f92d0ff20cf | Ed3723011f3a9
Ea47bb750cb4f | Ee44057300083 | E25030f9b882d
Ea47bb750cb4f | Ea787968bbda8 | E47a5a8a35340
E168cf25e833f | E11f7052e71e1 | E64ff5843420d
E168cf25e833f | E1f92d0ff20cf | 443
E168cf25e833f | Ee44057300083 | 360
E168cf25e833f | Ea787968bbda8 | 345

### TABLE E36d219ce0d33 ###
E19d280c94675 | E11f7052e71e1 | E8460322c7033
E19d280c94675 | E3914f6bf0a41 | E44688a0dcebc
E19d280c94675 | E6c8bda804415 | E53b312347f21
E19d280c94675 | E7f8e6d9db315 | E2fd9ea22f1d9
E19d280c94675 | Eb1127f64e941 | E77bfbbc63512
E19d280c94675 | E3914f6bf0a41 | E41099cee0582
E9e7057b20d6a | E11f7052e71e1 | E75868f353651
E9e7057b20d6a | E3914f6bf0a41 | 192852
E9e7057b20d6a | E6c8bda804415 | E5000e0b0ecdc
E9e7057b20d6a | E7f8e6d9db315 | 1294
E9e7057b20d6a | Eb1127f64e941 | Ef1ee8be9eb15
E9e7057b20d6a | E3914f6bf0a41 | 178835
Ea6cbb9f68bca | E11f7052e71e1 | E4a8ea67e0d4d
Ea6cbb9f68bca | E3914f6bf0a41 | 869
Ea6cbb9f68bca | E6c8bda804415 | 355
Ea6cbb9f68bca | E7f8e6d9db315 | 2014
Ea6cbb9f68bca | Eb1127f64e941 | 86
Ea6cbb9f68bca | E3914f6bf0a41 | 1310
E327189e3208f | E11f7052e71e1 | E941f228ed9e7
E327189e3208f | E3914f6bf0a41 | 24337
E327189e3208f | E6c8bda804415 | Eeddf94ba3e81
E327189e3208f | E7f8e6d9db315 | 1645
E327189e3208f | Eb1127f64e941 | E5c0b96b8a34a
E327189e3208f | E3914f6bf0a41 | 16092
E91f5e1e22a18 | E11f7052e71e1 | Ed8066df40a81
E91f5e1e22a18 | E3914f6bf0a41 | E105da9751f6d
E91f5e1e22a18 | E6c8bda804415 | E15f77f135180
E91f5e1e22a18 | E7f8e6d9db315 | Ebb1835b3b095
E91f5e1e22a18 | Eb1127f64e941 | E349f3eeed7c0
E91f5e1e22a18 | E3914f6bf0a41 | Ebdcca0c2cd20

### TABLE Efbebd28cb5e0 ###
E8bc20c80ba05 | E11cb11528777 | E97f1c48c3f44
E8bc20c80ba05 | Ea4b656537489 | Eb4cb0627f32f
E8bc20c80ba05 | E654425d9a2f0 | Ef62ae20ec702
E8bc20c80ba05 | E99ad87f44c41 | E5018ea653685
E8bc20c80ba05 | Ef86be7fb391a | Ec38580182e11
E8bc20c80ba05 | Ec259d74ce508 | Ed5d6314ea674
E8bc20c80ba05 | E7c076dbc5b8c | E62d9d6a6db22
Ebcf2508a0ab1 | E11cb11528777 | Eefc492c149d8
Ebcf2508a0ab1 | Ea4b656537489 | Eb4cb0627f32f
Ebcf2508a0ab1 | E654425d9a2f0 | E27fc00573efb
Ebcf2508a0ab1 | E99ad87f44c41 | E698843c010cf
Ebcf2508a0ab1 | Ef86be7fb391a | E6f0adfb35f88
Ebcf2508a0ab1 | Ec259d74ce508 | Eb2a981e2f872
Ebcf2508a0ab1 | E7c076dbc5b8c | E62d9d6a6db22
Eaf4719a7d2ac | E11cb11528777 | Ed38ce8b50231
Eaf4719a7d2ac | Ea4b656537489 | Eb4cb0627f32f
Eaf4719a7d2ac | E654425d9a2f0 | E12bdcf54e05e
Eaf4719a7d2ac | E99ad87f44c41 | E4d741b289b3e
Eaf4719a7d2ac | Ef86be7fb391a | Ec38580182e11
Eaf4719a7d2ac | Ec259d74ce508 | Ed2ab4625847c
Eaf4719a7d2ac | E7c076dbc5b8c | E07a99cca0d6d
E62d12cfcfdc0 | E11cb11528777 | Ecc46b1f23e7b
E62d12cfcfdc0 | Ea4b656537489 | Eb4cb0627f32f
E62d12cfcfdc0 | E654425d9a2f0 | E27fc00573efb
E62d12cfcfdc0 | E99ad87f44c41 | Ecb73830cae10
E62d12cfcfdc0 | Ef86be7fb391a | E71a64b71021f
E62d12cfcfdc0 | Ec259d74ce508 | Edcf0ba39695f
E62d12cfcfdc0 | E7c076dbc5b8c | Eecd597dacb56

### TABLE Ea25ba68b3d4b ###
E9b680eb28f9b | Ed4638a2d28a6 | E1054418c6fea
E9b680eb28f9b | E9857ba43bf29 | E437b1ee3c4b3
E9b680eb28f9b | Eb9623716d87a | E437b1ee3c4b3
E9b680eb28f9b | E9443cc61f9e2 | E3b93b259f0a1

### TABLE E2df642b704dc ###
Ecbf2d950fac1 | E11f7052e71e1 | E5101ce5d3f56
Ecbf2d950fac1 | E537bf9cd3016 | Ea77bc3128def
Ecbf2d950fac1 | E113b2fbfa8ee | E75f77fb26b5e
Ecbf2d950fac1 | E7e61366e741b | E58cef991252c
Ecbf2d950fac1 | E575770109a54 | E47fd20dcf041
Ecbf2d950fac1 | E640d8e3099bb | Eb06ba1761e33
E46fa86f3c164 | E11f7052e71e1 | E6f1a3027cc06
E46fa86f3c164 | E537bf9cd3016 | 7.6
E46fa86f3c164 | E113b2fbfa8ee | 2.7
E46fa86f3c164 | E7e61366e741b | 2.4
E46fa86f3c164 | E575770109a54 | 0.4
E46fa86f3c164 | E640d8e3099bb | 2.1
E914659b880a0 | E11f7052e71e1 | Ec7974691396a
E914659b880a0 | E537bf9cd3016 | 826.5
E914659b880a0 | E113b2fbfa8ee | 138.8
E914659b880a0 | E7e61366e741b | 259.4
E914659b880a0 | E575770109a54 | 204.8
E914659b880a0 | E640d8e3099bb | 223.5
E637bf1815466 | E11f7052e71e1 | E2fd571d8c582
E637bf1815466 | E537bf9cd3016 | 185.9
E637bf1815466 | E113b2fbfa8ee | 45.0
E637bf1815466 | E7e61366e741b | 58.5
E637bf1815466 | E575770109a54 | 38.7
E637bf1815466 | E640d8e3099bb | 43.7
E52d1753a68e2 | E11f7052e71e1 | E0bd2ab86a317
E52d1753a68e2 | E537bf9cd3016 | 7450.4
E52d1753a68e2 | E113b2fbfa8ee | 2682.5
E52d1753a68e2 | E7e61366e741b | 3169.4
E52d1753a68e2 | E575770109a54 | 1524.6
E52d1753a68e2 | E640d8e3099bb | 73.9
E2ea5840a9bcd | E11f7052e71e1 | Eea5c1a5d9b19
